date,cnt_rooms,flat_area,rent_base,rent_total,flat_type,flat_interior_quality,flat_condition,flat_age,flat_thermal_characteristic,has_elevator,has_balcony,has_garden,has_kitchen,has_guesttoilet,geo_city,geo_city_part
2019-03-25,2,61.32,924,1043,apartment,average,renovated,60+,80.21,f,t,f,t,f,hamburg,hamburg-nord
2019-03-25,2,59,467.86,712.37,appartment,average,good,<30,,f,f,f,f,f,hamburg,mitte
2019-03-25,2,56,803.46,943.46,apartment,normal,good,60+,87.0,f,f,f,f,f,hamburg,mitte
2019-03-25,2,50.7,655,778,apartment,sophisticated,good,<30,95.0,f,f,f,t,f,hamburg,eimsbuettel
2019-03-25,2,56.97,799,939,roof_storey,sophisticated,good,60+,145.4,f,t,f,t,f,hamburg,hamburg-nord
2019-03-25,2,65.2,836,999,apartment,average,mint_condition,<1,63.0,t,t,f,t,f,hamburg,wandsbek
2019-03-25,2,75.88,730,910,apartment,average,good,<30,88.4,f,t,f,f,f,hamburg,wandsbek
2019-03-25,2,46,845,995,apartment,sophisticated,good,60+,,f,t,f,t,f,hamburg,wandsbek
2019-03-25,2,61.32,924,1043,apartment,average,good,60+,121.43,f,t,f,t,f,hamburg,hamburg-nord
2019-03-25,2,72.55,835,1025,ground_floor,sophisticated,first_time_use_after_refurbishment,<30,110.47,f,t,f,t,f,hamburg,harburg
2019-03-25,2,61.65,771,918,apartment,sophisticated,good,60+,143.0,f,t,t,t,f,hamburg,hamburg-nord
2019-03-25,2,47,600,750,roof_storey,normal,good,60+,194.0,f,t,f,t,f,hamburg,mitte
2019-03-25,2,55,605,737,apartment,normal,good,<30,72.0,f,t,f,t,f,hamburg,eimsbuettel
2019-03-25,2,69,939,1079,raised_ground_floor,average,good,60+,,f,t,f,t,f,hamburg,eimsbuettel
2019-03-25,2,67,860,1058,apartment,normal,first_time_use,<1,,t,t,f,t,f,hamburg,wandsbek
2019-03-25,2,73,900,1135,ground_floor,sophisticated,renovated,<30,93.3,t,f,t,t,f,hamburg,wandsbek
2019-03-25,2,58,800,980,terraced_flat,normal,good,<60,189.0,f,t,t,f,f,hamburg,hamburg-nord
2019-03-25,2,44,548,598,apartment,average,good,60+,122.0,f,f,f,f,f,hamburg,hamburg-nord
2019-03-25,3,99,1290,1499,apartment,sophisticated,mint_condition,<5,,t,t,f,t,f,hamburg,bergedorf
2019-03-25,3,58.01,655,805,apartment,average,good,60+,161.0,f,t,f,f,f,hamburg,hamburg-nord
2019-03-25,3,75,1050,1250,apartment,sophisticated,first_time_use,<5,30.61,f,t,f,t,f,hamburg,wandsbek
2019-03-25,3,67.68,649,799,ground_floor,average,first_time_use_after_refurbishment,<60,155.0,f,t,f,t,f,hamburg,bergedorf
2019-03-25,3,67,610,750,apartment,normal,good,60+,,f,t,f,t,f,hamburg,harburg
2019-03-25,3,95,1050,1280,apartment,average,good,<30,75.0,f,t,f,t,t,hamburg,altona
2019-03-25,3,71,812.95,960.27,ground_floor,sophisticated,renovated,<60,128.1,f,t,t,t,f,hamburg,altona
2019-03-25,3,60,698,838,appartment,average,good,60+,141.0,f,f,f,f,f,hamburg,hamburg-nord
2019-03-25,3,90,990,1220,apartment,average,good,<40,156.0,t,t,f,t,t,hamburg,eimsbuettel
2019-03-25,4,100,1100,1400,apartment,normal,first_time_use_after_refurbishment,<60,,f,f,t,t,t,hamburg,hamburg-nord
2019-03-25,4,110,1540,1865,maisonette,sophisticated,good,<30,90.0,f,t,f,t,t,hamburg,altona
2019-03-26,1,28,1120,1260,apartment,average,renovated,60+,,t,t,t,t,f,hamburg,eimsbuettel
2019-03-26,1,43.4,1236.9,1388.8,apartment,average,mint_condition,<5,42.27,t,t,f,f,f,hamburg,mitte
2019-03-26,1,40,560,620,appartment,average,good,60+,,t,t,f,t,f,hamburg,hamburg-nord
2019-03-26,1,48.5,500,500,appartment,average,good,60+,,f,f,f,t,f,hamburg,mitte
2019-03-26,1,34,1000,1200,apartment,sophisticated,renovated,<60,,t,t,f,t,f,hamburg,altona
2019-03-26,1,44.7,1206.9,1363.35,apartment,average,mint_condition,<5,42.27,t,t,f,f,f,hamburg,mitte
2019-03-26,1,41,676,826,appartment,average,good,<50,330.0,f,t,f,t,f,hamburg,hamburg-nord
2019-03-26,2,53.3,740,910,apartment,sophisticated,mint_condition,60+,,t,t,f,t,f,hamburg,altona
2019-03-26,2,45,1800,2020,appartment,normal,renovated,60+,,t,t,t,t,f,hamburg,eimsbuettel
2019-03-26,2,61.35,1016.08,1269.08,apartment,average,good,<5,54.01,t,t,f,t,f,hamburg,altona
2019-03-26,2,67.02,455.75,663.75,apartment,average,good,<10,65.7,f,f,f,f,f,hamburg,hamburg-nord
2019-03-26,2,50,480,660,appartment,average,good,60+,,f,t,f,t,f,hamburg,mitte
2019-03-26,2,57,422.15,577.79,appartment,average,good,<20,88.0,f,t,f,f,f,hamburg,mitte
2019-03-26,2,48,786,932,appartment,average,good,<10,56.0,f,f,f,f,f,hamburg,hamburg-nord
2019-03-26,2,63.7,922,1069,apartment,average,good,<10,57.5,t,t,f,f,f,hamburg,eimsbuettel
2019-03-26,2,59,700,880,apartment,sophisticated,renovated,<40,268.0,f,t,f,t,f,hamburg,wandsbek
2019-03-26,2,51,550,700,apartment,normal,renovated,60+,120.3,f,t,f,f,f,hamburg,harburg
2019-03-26,2,65,836,1049,appartment,sophisticated,mint_condition,<10,45.3,t,t,f,t,f,hamburg,mitte
2019-03-26,2,51.7,650,832,apartment,sophisticated,mediocre,<20,70.3,t,t,f,t,f,hamburg,hamburg-nord
2019-03-26,2,50,440,580,apartment,average,good,60+,140.0,f,t,f,f,f,hamburg,mitte
2019-03-26,2,69,966,1174,appartment,average,good,<60,75.0,t,f,f,t,t,hamburg,hamburg-nord
2019-03-26,2,40,460,570,roof_storey,average,renovated,60+,186.6,f,f,f,t,f,hamburg,eimsbuettel
2019-03-26,2,45,660,760,apartment,average,good,60+,,f,f,t,t,f,hamburg,hamburg-nord
2019-03-26,2,63.15,892.5,1042.5,ground_floor,normal,good,60+,130.2,f,t,f,t,f,hamburg,hamburg-nord
2019-03-26,2,45.69,614.16,716.16,apartment,average,good,60+,151.0,f,f,f,f,f,hamburg,mitte
2019-03-26,2,43,640,767,apartment,normal,first_time_use,<1,,t,t,f,t,f,hamburg,wandsbek
2019-03-26,2,47,500,615,roof_storey,average,renovated,<60,163.0,f,f,f,t,f,hamburg,eimsbuettel
2019-03-26,2,66.2,1688.1,1919.8,apartment,average,mint_condition,<5,42.27,t,t,f,f,f,hamburg,mitte
2019-03-26,2,59.65,794.84,959.84,apartment,normal,good,<60,123.9,t,t,t,t,f,hamburg,hamburg-nord
2019-03-26,2,75,890,1290,terraced_flat,average,renovated,<30,,f,t,f,t,t,hamburg,wandsbek
2019-03-26,3,90.7,1346,1565,apartment,average,good,<10,50.8,t,t,f,t,t,hamburg,hamburg-nord
2019-03-26,3,55,1270,1375,apartment,average,good,60+,,f,t,f,t,f,hamburg,wandsbek
2019-03-26,3,65.65,624,762,roof_storey,sophisticated,renovated,<60,136.0,f,f,t,t,f,hamburg,wandsbek
2019-03-26,3,66.15,403.52,593.52,apartment,average,renovated,<60,137.0,t,t,f,t,f,hamburg,harburg
2019-03-26,3,80,1099,1099,appartment,sophisticated,mint_condition,<10,45.3,t,t,f,t,f,hamburg,mitte
2019-03-26,3,85,1126,1376,roof_storey,average,good,60+,,f,f,f,t,f,hamburg,eimsbuettel
2019-03-26,3,91.53,1302.47,1572.47,apartment,average,good,<20,68.0,t,t,f,f,f,hamburg,mitte
2019-03-26,3,88,1029.6,1340.6,apartment,sophisticated,mint_condition,<5,,t,t,f,t,t,hamburg,bergedorf
2019-03-26,3,61,1112.26,1292.26,apartment,average,renovated,60+,110.2,f,t,f,t,t,hamburg,mitte
2019-03-26,3,80,1025,1255,maisonette,normal,good,60+,170.0,t,t,f,t,t,hamburg,eimsbuettel
2019-03-26,3,117.5,2200,2500,ground_floor,luxury,renovated,60+,,f,t,t,t,t,hamburg,eimsbuettel
2019-03-26,3,76.7,1107,1336,ground_floor,average,good,<5,47.4,t,t,f,f,f,hamburg,altona
2019-03-26,3,80,880,1090,apartment,normal,good,<20,104.8,t,t,f,t,f,hamburg,hamburg-nord
2019-03-26,3,69,435.96,640,appartment,average,good,<60,111.0,f,f,f,f,f,hamburg,harburg
2019-03-26,3,90.33,1130,1380,apartment,sophisticated,good,60+,,t,t,f,t,t,hamburg,hamburg-nord
2019-03-26,3,93.45,1318,1628,apartment,sophisticated,mint_condition,<10,74.9,t,t,f,t,t,hamburg,hamburg-nord
2019-03-26,3,73,978,1063,appartment,average,good,60+,,f,f,f,f,f,hamburg,eimsbuettel
2019-03-26,3,82,1184,1421,apartment,average,good,<10,56.0,t,t,f,t,f,hamburg,hamburg-nord
2019-03-26,3,60.49,724,819,apartment,average,renovated,60+,208.6,f,f,f,f,t,hamburg,mitte
2019-03-26,3,63,830,990,apartment,sophisticated,renovated,<60,,f,t,f,t,f,hamburg,hamburg-nord
2019-03-26,3,80.31,915,1115,apartment,normal,renovated,<30,99.0,t,t,f,t,f,hamburg,bergedorf
2019-03-26,4,76.2,1300,1500,apartment,sophisticated,renovated,60+,,f,t,f,t,f,hamburg,mitte
2019-03-26,4,95.9,1340,1710,apartment,normal,mint_condition,<10,30.8,t,t,f,t,t,hamburg,eimsbuettel
2019-03-26,4,92,828,1056,apartment,normal,good,<50,116.7,f,t,f,t,t,hamburg,eimsbuettel
2019-03-26,4,109.7,1449,1771,apartment,average,good,<10,58.7,t,t,f,t,t,hamburg,altona
2019-03-26,4,76.18,689,949,apartment,average,good,<60,,f,f,f,f,f,hamburg,eimsbuettel
2019-03-26,4,113,1150,1600,apartment,sophisticated,first_time_use_after_refurbishment,60+,,f,t,t,t,f,hamburg,altona
2019-03-26,4,105,975,1320,maisonette,normal,renovated,60+,,f,t,f,t,t,hamburg,eimsbuettel
2019-03-26,4,85.5,1310,1710,apartment,average,mint_condition,<10,95.1,f,f,f,f,f,hamburg,hamburg-nord
2019-03-27,1,45,515,655,roof_storey,average,good,60+,220.3,f,f,f,f,f,hamburg,hamburg-nord
2019-03-27,1,37,481,601,apartment,normal,good,<60,131.0,f,t,f,t,f,hamburg,hamburg-nord
2019-03-27,2,59,520,650,apartment,average,good,60+,146.1,f,f,t,f,f,hamburg,mitte
2019-03-27,2,58,812,930,apartment,normal,good,60+,124.4,f,t,t,f,f,hamburg,eimsbuettel
2019-03-27,2,57.5,1090,1215,apartment,sophisticated,first_time_use_after_refurbishment,60+,,t,t,f,t,f,hamburg,altona
2019-03-27,2,74,1368,1621,apartment,sophisticated,mint_condition,<5,,t,t,t,t,f,hamburg,altona
2019-03-27,2,57.63,576.3,793.3,apartment,sophisticated,first_time_use_after_refurbishment,<50,,f,t,f,t,f,hamburg,wandsbek
2019-03-27,2,53.07,799,973,apartment,average,first_time_use_after_refurbishment,<60,159.8,t,t,f,f,f,hamburg,eimsbuettel
2019-03-27,2,60,990,1070,apartment,normal,renovated,60+,99.0,f,t,f,t,f,hamburg,mitte
2019-03-27,2,55,1190,1365,apartment,luxury,renovated,<50,97.9,t,t,f,t,f,hamburg,hamburg-nord
2019-03-27,2,51.2,1025,1175,apartment,sophisticated,good,<20,38.4,t,t,f,t,f,hamburg,mitte
2019-03-27,2,39,520,610,raised_ground_floor,average,good,60+,,f,f,f,t,f,hamburg,bergedorf
2019-03-27,2,45,595,695,appartment,sophisticated,first_time_use,<1,,f,t,f,t,f,hamburg,eimsbuettel
2019-03-27,2,45,595,695,appartment,sophisticated,first_time_use,<1,,f,t,f,t,f,hamburg,eimsbuettel
2019-03-27,2,47,779,899,appartment,sophisticated,first_time_use_after_refurbishment,60+,107.0,f,t,f,t,f,hamburg,hamburg-nord
2019-03-27,2,52,676,776,ground_floor,sophisticated,renovated,60+,122.0,f,t,f,t,f,hamburg,mitte
2019-03-27,2,48,552,660,apartment,normal,good,60+,96.0,f,f,f,f,f,hamburg,mitte
2019-03-27,2,47.61,509,659,appartment,average,good,<60,225.9,f,t,f,f,f,hamburg,eimsbuettel
2019-03-27,2,46.44,678.08,808.08,apartment,average,good,60+,167.7,f,t,f,t,f,hamburg,hamburg-nord
2019-03-27,2,72.46,1120,1400,appartment,average,good,<40,116.5,f,t,f,t,f,hamburg,hamburg-nord
2019-03-27,2,58,610,764,apartment,normal,good,<50,97.0,f,t,f,t,f,hamburg,wandsbek
2019-03-27,2,40.04,303.3,433.3,appartment,average,good,<30,88.0,f,t,f,t,f,hamburg,harburg
2019-03-27,3,74,925,1085,apartment,sophisticated,first_time_use_after_refurbishment,60+,221.4,f,t,f,t,f,hamburg,harburg
2019-03-27,3,71,434.27,709.25,appartment,average,good,<60,122.0,t,f,f,f,f,hamburg,altona
2019-03-27,3,67.43,650.32,755.32,appartment,average,good,<30,69.7,f,t,f,f,f,hamburg,wandsbek
2019-03-27,3,77.41,743,943,appartment,average,good,<30,97.0,f,f,f,f,f,hamburg,harburg
2019-03-27,3,66.66,600,798,appartment,average,good,60+,202.0,f,f,f,f,f,hamburg,harburg
2019-03-27,3,100.9,1617,1912,apartment,average,mint_condition,<10,49.0,t,t,f,t,t,hamburg,hamburg-nord
2019-03-27,3,51.17,720,875,apartment,average,good,60+,,f,f,t,f,f,hamburg,altona
2019-03-27,3,114.81,1400,1690,roof_storey,sophisticated,mint_condition,60+,65.0,f,t,f,t,f,hamburg,wandsbek
2019-03-27,3,79.56,335.96,477.96,apartment,average,good,<50,161.0,t,t,f,t,f,hamburg,eimsbuettel
2019-03-27,3,82.59,823,953,appartment,average,good,<30,52.4,f,t,f,f,f,hamburg,harburg
2019-03-27,3,87,985,1270,ground_floor,average,first_time_use,<1,,t,t,f,t,f,hamburg,bergedorf
2019-03-27,3,74.59,950,1185,ground_floor,sophisticated,first_time_use,<5,74.0,t,t,t,t,f,hamburg,wandsbek
2019-03-27,3,90.93,1190,1476,maisonette,sophisticated,first_time_use,<5,74.0,f,t,f,t,f,hamburg,wandsbek
2019-03-27,3,101.1,1620,1925,apartment,average,mint_condition,<10,32.0,t,t,f,f,t,hamburg,hamburg-nord
2019-03-27,3,91.53,1249.86,1524.45,apartment,normal,first_time_use,<5,64.3,t,t,f,t,t,hamburg,wandsbek
2019-03-27,3,66.4,700,825,apartment,normal,good,<40,,f,t,f,f,f,hamburg,wandsbek
2019-03-27,3,86.8,1406,1671,appartment,sophisticated,good,<10,58.0,t,t,f,t,f,hamburg,eimsbuettel
2019-03-27,3,88.92,933.66,1074.66,apartment,sophisticated,renovated,<50,111.0,f,t,t,t,f,hamburg,wandsbek
2019-03-27,3,102.64,1077.72,1375.72,apartment,sophisticated,mint_condition,<10,57.9,t,f,f,t,t,hamburg,wandsbek
2019-03-27,3,87.5,1335,1579,apartment,average,first_time_use,<1,,t,t,f,f,t,hamburg,mitte
2019-03-27,3,89.7,1380,1630,apartment,average,first_time_use,<5,62.0,t,t,f,t,t,hamburg,mitte
2019-03-27,3,102.33,992.6,1349.6,apartment,average,good,<10,57.0,t,f,f,t,t,hamburg,wandsbek
2019-03-27,3,103.04,978.88,1222.88,apartment,average,good,<10,57.0,f,f,f,t,t,hamburg,wandsbek
2019-03-27,3,58,928,1048,ground_floor,sophisticated,renovated,60+,,f,t,t,t,f,hamburg,hamburg-nord
2019-03-27,3,74,419.91,660.69,appartment,average,good,<60,,f,f,f,f,f,hamburg,altona
2019-03-27,4,105.43,1160,1492,apartment,sophisticated,first_time_use,<5,74.0,t,t,f,t,t,hamburg,wandsbek
2019-03-27,4,105,975,1320,maisonette,normal,renovated,60+,,f,t,f,t,t,hamburg,eimsbuettel
2019-03-27,4,108.67,1157.34,1483.35,ground_floor,normal,good,<20,,f,t,f,t,t,hamburg,hamburg-nord
2019-03-27,4,86,542.34,729.17,appartment,average,good,<50,156.0,t,f,f,f,f,hamburg,wandsbek
2019-03-27,4,91,1021,1370,apartment,average,good,<30,95.0,f,t,f,t,f,hamburg,eimsbuettel
2019-03-27,4,131,1900,2230,maisonette,sophisticated,renovated,60+,110.0,f,t,t,t,f,hamburg,mitte
2019-03-27,4,103.56,1200,1526,apartment,sophisticated,first_time_use,<5,74.0,t,t,f,t,t,hamburg,wandsbek
2019-03-27,4,122,1883,2235,apartment,sophisticated,mint_condition,<5,49.0,t,t,f,t,t,hamburg,altona
2019-03-27,4,121,1850,2190,apartment,sophisticated,first_time_use_after_refurbishment,<50,150.7,f,t,f,f,t,hamburg,altona
2019-03-27,4,86,1100,1270,apartment,average,renovated,<60,88.0,f,t,f,t,t,hamburg,harburg
2019-03-28,1,50.36,335.4,474.4,apartment,average,good,<60,137.0,t,t,f,f,f,hamburg,altona
2019-03-28,1,34.65,333,461,appartment,average,good,<60,144.0,t,f,f,f,f,hamburg,hamburg-nord
2019-03-28,2,35.52,386,521,appartment,average,good,60+,195.0,f,f,f,f,f,hamburg,mitte
2019-03-28,2,70,875,1015,apartment,sophisticated,renovated,<50,147.5,t,t,f,t,f,hamburg,wandsbek
2019-03-28,2,73,720,880,apartment,sophisticated,good,<30,122.59,f,t,f,t,f,hamburg,harburg
2019-03-28,2,60.32,479.54,554.54,apartment,average,good,60+,,f,f,f,f,f,hamburg,mitte
2019-03-28,2,44,353.32,499.42,apartment,average,good,<50,98.0,f,t,f,f,f,hamburg,altona
2019-03-28,2,37.2,502.2,635.2,roof_storey,average,good,60+,159.0,f,f,f,f,f,hamburg,hamburg-nord
2019-03-28,2,48.57,514.82,619.82,apartment,average,good,60+,100.0,f,t,f,t,f,hamburg,hamburg-nord
2019-03-28,2,51.37,694.35,810.35,ground_floor,average,good,60+,152.0,f,f,f,f,f,hamburg,hamburg-nord
2019-03-28,2,50,640,730,apartment,sophisticated,renovated,<60,111.0,f,t,f,t,f,hamburg,bergedorf
2019-03-28,2,52.55,619.51,819.51,apartment,average,good,60+,,f,t,f,t,f,hamburg,wandsbek
2019-03-28,2,42.64,747.52,867.52,roof_storey,average,renovated,<10,129.0,f,f,f,t,f,hamburg,altona
2019-03-28,2,44.85,278.07,500.86,apartment,average,first_time_use,<1,,t,t,f,t,f,hamburg,hamburg-nord
2019-03-28,2,50.98,663,787,apartment,average,good,60+,123.0,f,t,f,f,f,hamburg,harburg
2019-03-28,2,63.5,790,955,apartment,average,first_time_use,<1,63.0,t,t,f,t,f,hamburg,wandsbek
2019-03-28,2,62,500,647,apartment,normal,good,<50,86.0,t,t,f,f,f,hamburg,wandsbek
2019-03-28,2,63.5,790,955,apartment,average,first_time_use,<1,63.0,t,t,f,t,f,hamburg,wandsbek
2019-03-28,2,70,1220,1410,ground_floor,average,good,60+,,t,t,f,t,f,hamburg,eimsbuettel
2019-03-28,2,72,900,1180,apartment,average,good,<30,155.0,f,t,f,f,f,hamburg,eimsbuettel
2019-03-28,2,57.4,865,1043,ground_floor,average,good,<1,,t,t,f,t,f,hamburg,wandsbek
2019-03-28,2,60,875,1025,apartment,average,good,60+,,f,t,f,t,f,hamburg,harburg
2019-03-28,2,55.2,886.09,1138.09,apartment,average,good,<5,54.01,t,f,f,t,f,hamburg,altona
2019-03-28,2,58.66,733,878,raised_ground_floor,sophisticated,good,60+,,f,t,f,t,f,hamburg,wandsbek
2019-03-28,3,76.8,636.67,830.67,apartment,average,good,<50,122.0,f,t,f,f,f,hamburg,wandsbek
2019-03-28,3,75.65,718.68,905.68,apartment,average,good,<50,54.0,f,t,f,t,f,hamburg,wandsbek
